ID,TOTAL,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51,HD01_VD52,HD01_VD53,HD01_VD54,HD01_VD55,HD01_VD56,HD01_VD57,HD01_VD58,HD01_VD59,HD01_VD60,HD01_VD61,HD01_VD62,HD01_VD63,HD01_VD64,HD01_VD65,HD01_VD66,HD01_VD67,HD01_VD68,HD01_VD69,HD01_VD70,HD01_VD71,HD01_VD72,HD01_VD73,HD01_VD74,HD01_VD75,HD01_VD76,HD01_VD77,HD01_VD78,HD01_VD79,HD01_VD80,HD01_VD81,HD01_VD82,HD01_VD83,HD01_VD84,HD01_VD85,HD01_VD86,HD01_VD87,HD01_VD88,HD01_VD89,HD01_VD90,HD01_VD91,HD01_VD92,HD01_VD93,HD01_VD94,HD01_VD95,HD01_VD96,HD01_VD97,HD01_VD98,HD01_VD99,HD01_VD100,HD01_VD101,HD01_VD102,HD01_VD103,HD01_VD104,HD01_VD105,HD01_VD106,HD01_VD107,HD01_VD108,HD01_VD109,HD01_VD110,HD01_VD111,HD01_VD112,HD01_VD113,HD01_VD114,HD01_VD115,HD01_VD116,HD01_VD117,HD01_VD118,HD01_VD119
36081081800,4139,2621,745,537,208,133,116,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,296,60,236,0,0,0,35,21,14,53,9,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,0,0,120,120,0
36081083700,5276,735,356,128,228,0,0,0,0,0,0,76,67,9,0,0,0,24,24,0,0,0,0,11,11,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,24,24,0,0,0,0,92,66,26,0,0,0,3559,765,2794,0,0,0,48,15,33,0,0,0,0,0,0,0,0,0,43,19,24,0,0,0,194,118,76,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,31,24,7,0,0,0,0,0,0,0,0,0
36081083800,5897,3703,1314,756,558,23,23,0,0,0,0,117,83,34,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,74,64,10,0,0,0,594,288,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081084000,6033,3817,980,709,271,137,137,0,37,24,13,74,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,15,7,8,695,430,265,10,10,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,55,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,11,0,11,0,0,0
36081084500,4436,1015,435,94,341,225,194,31,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,12,0,0,0,0,0,0,11,11,0,2212,160,2052,0,0,0,217,12,205,0,0,0,0,0,0,0,0,0,0,0,0,86,0,86,55,46,9,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0
36081084601,2513,1727,600,353,247,6,6,0,0,0,0,23,12,11,0,0,0,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,5,0,0,0,81,40,41,0,0,0,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,14,0,0,0,0,0,0,0,0,0
36081084602,1187,768,254,162,92,0,0,0,0,0,0,26,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,100,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081084900,6886,650,1016,181,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,102,167,54,113,30,0,30,188,0,188,4379,374,4005,0,0,0,199,0,199,0,0,0,0,0,0,0,0,0,0,0,0,123,50,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081085300,4420,408,207,65,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,38,21,55,22,33,0,0,0,3497,630,2867,13,13,0,153,36,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081085500,6165,1040,1004,362,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,15,7,8,0,0,0,0,0,0,0,0,0,21,10,11,22,14,8,0,0,0,51,17,34,11,2,9,2710,347,2363,14,0,14,635,146,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,350,172,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081085700,5502,585,824,236,588,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,65,0,65,121,70,51,274,208,66,779,321,458,0,0,0,2654,262,2392,17,17,0,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,41,19,27,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0
36081085900,5042,1007,607,172,435,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,13,0,13,161,21,140,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,11,108,152,152,0,0,0,0,2777,464,2313,0,0,0,121,28,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
36081086100,2080,299,346,152,194,0,0,0,0,0,0,7,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,28,16,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,179,996,0,0,0,124,16,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,16,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081086300,6324,571,936,407,529,22,22,0,12,12,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,40,12,28,0,0,0,0,0,0,38,0,38,80,12,68,132,122,10,323,0,323,0,0,0,3111,349,2762,34,0,34,751,237,514,0,0,0,0,0,0,96,24,72,0,0,0,0,0,0,25,0,25,13,0,13,23,0,23,0,0,0,0,0,0,0,0,0,72,0,72,0,0,0,0,0,0,0,0,0
36081086400,2796,1618,871,498,373,0,0,0,0,0,0,51,33,18,14,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,34,15,0,0,0,145,37,108,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36081086500,4322,614,311,88,223,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,11,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,17,26,1842,218,1624,11,11,0,1100,97,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,47,97,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0
36081086900,2129,197,289,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,9,0,0,0,1364,116,1248,25,4,21,222,25,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081087100,2180,965,417,176,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,745,94,651,6,6,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081088400,7117,4901,665,426,239,0,0,0,0,0,0,1086,877,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,132,62,133,50,83,87,31,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081088901,9886,2597,1538,958,580,0,0,0,0,0,0,41,0,41,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,87,37,50,104,104,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,0,0,0,67,45,22,147,26,121,4005,788,3217,0,0,0,955,76,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,37,39,57,20,37,0,0,0,0,0,0,0,0,0,48,26,22,41,0,41,0,0,0,0,0,0,0,0,0
36081089200,7858,5625,559,444,115,0,0,0,0,0,0,1007,630,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,350,187,54,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0
36081090700,1119,496,172,118,54,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,22,23,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,27,13,14,0,0,0,11,11,0,0,0,0,33,12,21,12,0,12,176,68,108,0,0,0,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0
36081091601,3800,3709,8,8,0,0,0,0,0,0,0,27,19,8,0,0,0,8,8,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0
36081091602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081091800,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
36081091900,5894,1791,1725,703,1022,33,4,29,5,0,5,8,8,0,0,0,0,9,0,9,9,9,0,0,0,0,0,0,0,20,4,16,10,0,10,56,24,32,36,10,26,0,0,0,0,0,0,131,64,67,0,0,0,9,5,4,0,0,0,32,15,17,27,12,15,1520,415,1105,0,0,0,304,92,212,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,142,52,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
36081092200,1970,1726,22,22,0,0,0,0,0,0,0,61,39,22,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,64,36,28,12,6,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,14,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,43,11,0,0,0,0,0,0
36081092500,3558,1120,1473,629,844,20,20,0,0,0,0,20,11,9,31,22,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,95,87,8,9,9,0,0,0,0,68,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,9,119,0,0,0,384,104,280,0,0,0,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,17,10,7,0,0,0,0,0,0,0,0,0,53,0,53,0,0,0,0,0,0,0,0,0
36081092800,3270,3024,0,0,0,77,77,0,0,0,0,37,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,85,85,0,30,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081092900,6101,1607,2295,769,1526,0,0,0,0,0,0,18,0,18,0,0,0,17,4,13,0,0,0,0,0,0,0,0,0,52,21,31,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,19,19,0,0,0,0,22,0,22,0,0,0,0,0,0,196,0,196,1514,220,1294,0,0,0,283,169,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081093401,3683,3005,336,220,116,0,0,0,4,0,4,11,11,0,0,0,0,4,4,0,23,23,0,0,0,0,0,0,0,0,0,0,150,150,0,46,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,19,51,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,23,23,0,0,0,0,0,0,0
36081093402,3606,2707,240,151,89,10,10,0,14,14,0,8,8,0,44,44,0,72,57,15,6,6,0,0,0,0,0,0,0,0,0,0,65,18,47,27,0,27,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,71,21,0,0,0,25,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,152,52,0,0,0,0,0,0,0,0,0,40,14,26,0,0,0,11,11,0,0,0,0,31,31,0
36081093800,5155,3792,569,383,186,17,17,0,76,53,23,326,314,12,9,9,0,14,14,0,7,7,0,0,0,0,0,0,0,8,8,0,19,0,19,112,18,94,4,0,4,11,7,4,0,0,0,7,7,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,71,35,36,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,4,4,0,13,13,0,44,44,0,0,0,0
36081093900,4621,1511,1098,736,362,0,0,0,0,0,0,43,7,36,0,0,0,25,18,7,0,0,0,0,0,0,8,8,0,71,71,0,19,19,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,390,785,0,0,0,358,153,205,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,8,8,0,153,128,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,91,22,13,0,13,0,0,0
36081094201,3042,1642,846,592,254,18,18,0,47,47,0,16,6,10,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,5,5,0,61,15,46,228,69,159,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,69,69,0,0,0,0
36081094202,4242,2783,822,664,158,12,0,12,94,85,9,12,12,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,39,39,0,33,33,0,0,0,0,0,0,0,61,44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,35,29,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0
36081094203,5380,3049,884,513,371,0,0,0,157,122,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,12,184,663,240,423,128,46,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,221,81,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,12,29,0,29
36081094500,3826,1481,872,588,284,0,0,0,0,0,0,392,194,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,139,112,14,7,7,0,0,0,78,63,15,0,0,0,0,0,0,46,30,16,9,9,0,96,36,60,15,7,8,0,0,0,0,0,0,471,191,280,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,45,19,26,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0
36081094700,2511,594,936,262,674,0,0,0,0,0,0,67,8,59,8,8,0,27,22,5,0,0,0,0,0,0,0,0,0,11,11,0,17,17,0,0,0,0,115,89,26,45,30,15,0,0,0,0,0,0,0,0,0,0,0,0,38,18,20,29,0,29,55,36,19,338,100,238,26,15,11,85,38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,109,17,92,0,0,0,0,0,0,0,0,0
36081095400,4845,3446,705,260,445,21,0,21,0,0,0,5,5,0,0,0,0,3,3,0,6,6,0,0,0,0,0,0,0,0,0,0,38,10,28,63,60,3,0,0,0,0,0,0,0,0,0,70,39,31,0,0,0,0,0,0,0,0,0,84,42,42,42,42,0,175,129,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,186,0,0,0,0
36081096400,3816,2577,844,567,277,22,14,8,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,121,27,94,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,21,14,8,8,0,83,59,24,10,10,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,16,16,0,0,0,0
36081097202,2407,1513,503,208,295,21,21,0,45,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,236,49,0,0,0
36081097203,6097,3797,1984,1407,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,71,18,0,0,0,0,0,0,15,0,15,61,31,30,0,0,0,0,0,0,0,0,0,0,0,0,23,11,12,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,26,26,0,17,17,0,0,0,0
36081097204,3760,2613,731,365,366,33,14,19,180,180,0,10,0,10,0,0,0,11,11,0,14,14,0,0,0,0,0,0,0,10,5,5,6,0,6,6,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,10,0,10,0,0,0,23,0,23,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,6,6,0,73,36,37,0,0,0
36081097300,1875,1081,146,64,82,0,0,0,0,0,0,161,112,49,5,5,0,15,4,11,0,0,0,0,0,0,0,0,0,305,261,44,0,0,0,17,6,11,68,21,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,31,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081098100,2291,946,241,129,112,10,4,6,0,0,0,243,135,108,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,249,152,97,10,10,0,41,9,32,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,141,222,0,0,0,84,50,34,0,0,0,0,0,0,15,6,9,0,0,0,0,0,0,36,25,11,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,8,4,4,0,0,0,0,0,0
36081098700,2463,1544,135,88,47,0,0,0,0,0,0,111,60,51,0,0,0,25,5,20,0,0,0,0,0,0,0,0,0,230,132,98,26,0,26,5,0,5,66,29,37,5,0,5,30,20,10,0,0,0,0,0,0,9,4,5,39,24,15,21,11,10,8,8,0,131,67,64,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,26,23,3,0,0,0,0,0,0,0,0,0
36081099100,5662,3077,702,573,129,61,61,0,0,0,0,356,298,58,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,453,319,134,46,32,14,0,0,0,100,84,16,25,25,0,0,0,0,46,22,24,14,14,0,0,0,0,0,0,0,0,0,0,46,8,38,511,309,202,0,0,0,214,37,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081099200,3873,2578,930,452,478,21,0,21,62,11,51,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,45,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,90,22,0,0,0,20,20,0,0,0,0
36081099701,2390,1393,67,59,8,0,0,0,0,0,0,54,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,92,72,20,52,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,7,369,118,251,7,0,7,205,90,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081099703,3768,2676,131,122,9,5,5,0,0,0,0,48,48,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,60,31,29,19,0,19,8,8,0,123,43,80,0,0,0,10,10,0,102,31,71,0,0,0,21,21,0,0,0,0,0,0,0,82,82,0,82,44,38,0,0,0,335,159,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,6,6,0,0,0,0
36081099704,6980,4085,467,428,39,16,16,0,0,0,0,259,233,26,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,148,79,69,34,34,0,105,63,42,46,16,30,0,0,0,44,0,44,9,9,0,58,17,41,0,0,0,0,0,0,73,73,0,45,0,45,583,305,278,0,0,0,558,215,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,216,45,45,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,67,67,0,0,0,0,0,0,0
36081099705,2464,1016,140,140,0,0,0,0,0,0,0,0,0,0,32,22,10,0,0,0,55,28,27,0,0,0,0,0,0,105,66,39,0,0,0,0,0,0,0,0,0,0,0,0,284,243,41,17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,135,103,32,288,54,234,0,0,0,371,82,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
